addr:street,building,name,name:kn,addr:housenumber,addr:city,addr:postcode,name:en,nodes,building:levels,building:material,alt_name,shop,amenity,government,office,roof:levels,addr:housename,addr:suburb,organic,payment:credit_cards,payment:debit_cards,website,addr:country,branch,brand,brand:wikidata,email,phone,note,addr:district,addr:full,addr:state,source,nohousenumber,religion,layer,brand:ks,brand:pa,brand:ur,brand:wikipedia,cuisine,name:ks,name:pa,name:ur,takeaway,tourism,fixme,opening_hours,landuse,check_date,operator,dog,internet_access,pets,roof:shape,short_name,healthcare,air_conditioning,not:brand:wikidata,payment:cash,payment:contactless,building:levels:underground,construction,height,ways,type,building_category,area_sqm,levels,estimated_floor_area_sqm,height_meters,has_address,longitude,latitude
nan,apartments,Netravati Block,ನೇತ್ರಾವತಿ ಬ್ಲಾಕ್,nan,nan,nan,nan,"[1837285017, 1837285025, 1837285028, 1837285038, 1837285031, 1837285045, 1837285075, 1837285067, 1837285059, 1837285053, 1837285055, 1837285047, 1837285017]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,7113.547168237945,7.0,49794.830177665615,,False,77.62312097790571,12.946250111986558
nan,apartments,Ghataprabha Block,ಘಟಪ್ರಭ ಬ್ಲಾಕ್,nan,nan,nan,nan,"[1837284897, 1837284893, 1837284896, 1837284894, 1837284892, 1837284890, 1837284968, 1837284973, 1837284970, 1837284972, 1837284976, 1837284979, 1837284897]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,7092.554569759359,,7092.554569759359,,False,77.6252690995003,12.944121479248826
nan,apartments,Malaprabha Block,ಮಲಪ್ರಭ ಬ್ಲಾಕ್,nan,nan,nan,nan,"[1837284975, 1837285001, 1837285005, 1837285002, 1837285006, 1837284995, 1837285000, 1837284984, 1837284980, 1837284985, 1837284982, 1837284977, 1837284975]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,5483.931981129424,,5483.931981129424,,False,77.62456242033593,12.945063179018273
nan,apartments,nan,nan,nan,nan,nan,nan,"[1837285014, 12069211118, 12069211120, 12069211121, 12069211119, 1837285020, 12069211126, 12069211127, 12069211128, 12069211129, 1837285011, 12069211130, 12069211132, 12069211133, 12069211131, 1837285004, 12069211122, 12069211123, 12069211142, 12069211137, 12069211143, 12069211138, 12069211139, 12069211140, 12069211141, 12069211136, 12069211135, 12069211134, 12069211124, 12069211125, 1837285014]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,620.4724791277166,,620.4724791277166,,False,77.62236120599017,12.945630761433288
nan,apartments,Sharavathi Block,ಶರಾವತಿ ಬ್ಲಾಕ್,nan,nan,nan,nan,"[1837285018, 1837285043, 1837285072, 1837285040, 1837285027, 1837285033, 1837285023, 1837285026, 1837285018]",7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,6414.657050275477,7.0,44902.59935192834,,False,77.62151136831775,12.946248916915573
nan,yes,nan,nan,nan,nan,nan,nan,"[2518837266, 2518837265, 2518837261, 2518837262, 2518837266]",nan,nan,nan,nan,place_of_worship,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,hindu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,144.22217864241463,,144.22217864241463,,False,77.62726292358545,12.928659486802237
nan,yes,Syndicate Bank,ಸಿಂಡಿಕೇಟ್ ಬ್ಯಾಂಕ್,nan,nan,nan,nan,"[3071135144, 3071135145, 3071135146, 3071135147, 3071135144]",nan,nan,nan,nan,bank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Syndicate Bank,Q2004088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,479.1358915939765,,479.1358915939765,,False,77.62342436657033,12.944142636735934
nan,apartments,nan,nan,nan,nan,nan,nan,"[3515672628, 3515672629, 3515672630, 3515672631, 3515672628]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,803.1333811441538,,803.1333811441538,,False,77.62307075,12.944640549999999
nan,yes,nan,nan,nan,nan,nan,nan,"[3520006175, 3520006176, 3520006177, 3520006178, 3520006175]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,75.09671048216711,,75.09671048216711,,False,77.62233744128332,12.940787316465888
nan,yes,nan,nan,nan,nan,nan,nan,"[3520006179, 3520006180, 3520006181, 3520006182, 3520006179]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,88.5771043697833,,88.5771043697833,,False,77.62241204595863,12.940831441582148
nan,yes,nan,nan,nan,nan,nan,nan,"[3520006183, 3520006184, 3520006185, 3520006186, 3520006187, 3520006188, 3520006183]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,90.14803360466655,,90.14803360466655,,False,77.62247969701221,12.94088489323302
nan,yes,nan,nan,nan,nan,nan,nan,"[3520006189, 3520006190, 3520006191, 3520006192, 3520006189]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,95.07409509650662,,95.07409509650662,,False,77.62251533748213,12.940962920886983
nan,yes,nan,nan,nan,nan,nan,nan,"[3520007593, 3520007594, 3520007595, 3520007596, 3520007593]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,107.66544476105575,,107.66544476105575,,False,77.6225904957201,12.94099808030258
nan,yes,nan,nan,nan,nan,nan,nan,"[3520007597, 3520007598, 3520007599, 3520007600, 3520007597]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,87.14638540734626,,87.14638540734626,,False,77.62266255037831,12.941053283669207
nan,yes,nan,nan,nan,nan,nan,nan,"[3520007601, 3520007602, 3520007603, 3520007604, 3520007601]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,73.0656395967071,,73.0656395967071,,False,77.62272995791037,12.941106565509443
nan,commercial,nan,nan,nan,nan,nan,nan,"[3520027705, 3520027706, 3520027707, 3520027708, 3520027705]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,165.5133762013911,,165.5133762013911,,False,77.62283138393398,12.942189052700531
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027709, 3520027710, 3520027711, 3520027712, 3520027709]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,121.09687582959994,,121.09687582959994,,False,77.62290483155722,12.942099415818252
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027713, 3520027714, 3520027715, 3520027716, 3520027713]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,80.53347104244216,,80.53347104244216,,False,77.6229632245616,12.942021325349927
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027717, 3520027718, 3520027719, 3520027720, 3520027717]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,172.38089755751864,,172.38089755751864,,False,77.62307728763841,12.941954728974775
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027721, 3520027722, 3520027723, 3520027724, 3520027721]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,103.51629962270141,,103.51629962270141,,False,77.62315954627688,12.941866141483297
nan,commercial,nan,nan,Shree Durgs Complex,nan,nan,nan,"[3520027725, 3520027726, 3520027727, 3520027728, 3520027725]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,commercial,119.59002195978641,,119.59002195978641,,True,77.62324578144629,12.941813335715912
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027729, 3520027730, 3520027731, 3520027732, 3520027729]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,218.043146260348,,218.043146260348,,False,77.62333286214518,12.941705117613454
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027733, 3520027734, 3520027735, 3520027736, 3520027733]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,242.73059912215922,,242.73059912215922,,False,77.62265063771669,12.942165595597094
nan,yes,nan,nan,nan,nan,nan,nan,"[3520027737, 3520027738, 3520027739, 3520027740, 3520027737]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,155.97209303098643,,155.97209303098643,,False,77.6235988,12.942130349999998
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987032, 3524987061, 3524987014, 3524986579, 3524987032]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,86.63238482150628,,86.63238482150628,,False,77.6246138332041,12.939722646648377
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987042, 3524987068, 3524987038, 3524987008, 3524987042]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,44.14101659340892,,44.14101659340892,,False,77.62447915,12.9397448
nan,yes,nan,nan,nan,nan,nan,nan,"[3524986562, 3524986586, 3524986537, 3524986511, 3524986562]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,76.67478281580951,,76.67478281580951,,False,77.62332395000001,12.939627400000003
nan,yes,nan,nan,nan,nan,nan,nan,"[3524982017, 3524981292, 3524981267, 3524981690, 3524982017]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,156.19569987746652,,156.19569987746652,,False,77.62667370000001,12.9373567
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987006, 3524987040, 3524986582, 3524986553, 3524987006]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,91.29192544093253,,91.29192544093253,,False,77.62276696673497,12.93968325382208
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987933, 3524987949, 3524987914, 3524987899, 3524987933]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,79.71629355324443,,79.71629355324443,,False,77.62322740069234,12.940051516457398
nan,yes,nan,nan,nan,nan,nan,nan,"[3524983354, 3524983325, 3524983304, 3524983335, 3524983354]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,134.788689793798,,134.788689793798,,False,77.62507165218993,12.938173066233553
nan,yes,nan,nan,nan,nan,nan,nan,"[3524988758, 3524989195, 3524988728, 3524988699, 3524988758]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,95.65273090972552,,95.65273090972552,,False,77.6243086,12.940586399999999
nan,detached,nan,nan,nan,nan,nan,nan,"[3524983015, 3524982995, 3524982473, 3524982492, 3524983015]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,57.253181036951645,,57.253181036951645,,False,77.62484695000002,12.93779425
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987581, 3524987935, 3524987911, 3524987548, 3524987581]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,145.61922850445524,,145.61922850445524,,False,77.62507158540565,12.939991705528442
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987566, 3524987896, 3524987543, 3524987517, 3524987566]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,86.04417161691109,,86.04417161691109,,False,77.62419994962696,12.93992046676661
nan,yes,nan,nan,nan,nan,nan,nan,"[3524983032, 3524982491, 3524982477, 3524983006, 3524983032]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,82.8000533109063,,82.8000533109063,,False,77.6254065185808,12.937807370410212
nan,yes,nan,nan,nan,nan,nan,nan,"[3524988362, 3546813150, 3546813148, 3524988341, 3524988362]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,172.4514316534198,,172.4514316534198,,False,77.62469154379029,12.940387965688544
nan,yes,nan,nan,nan,nan,nan,nan,"[3524985899, 3524985934, 3524985474, 3524985451, 3524985899]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,93.33634926779834,,93.33634926779834,,False,77.62402924999999,12.939383299999996
nan,yes,nan,nan,nan,nan,nan,nan,"[3524985466, 3524985893, 3524985452, 3524985426, 3524985466]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,64.10344094879137,,64.10344094879137,,False,77.62461949968063,12.939337216758227
nan,yes,nan,nan,nan,nan,nan,nan,"[3524986567, 3524986587, 3524986540, 3524986521, 3524986567]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,65.83825746375126,,65.83825746375126,,False,77.62401044999999,12.93962425
nan,yes,nan,nan,nan,nan,nan,nan,"[3524985488, 3524985909, 3524985465, 3524985445, 3524985488]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,64.48039847528014,,64.48039847528014,,False,77.62448976624157,12.939367455106192
nan,yes,nan,nan,nan,nan,nan,nan,"[3524986530, 3524986560, 3524986507, 3524985984, 3524986530]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,73.70196306928187,,73.70196306928187,,False,77.62395245,12.939572750000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3524985403, 3524985424, 3524984988, 3524984967, 3524985403]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,82.71988695390252,,82.71988695390252,,False,77.6238273505273,12.939224216545258
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987582, 3524987916, 3524987894, 3524987547, 3524987582]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,102.94607766679155,,102.94607766679155,,False,77.62488205,12.939973900000002
nan,yes,nan,nan,nan,nan,nan,nan,"[3524984959, 3524984971, 3524984938, 3524984922, 3524984959]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,67.48172127545529,,67.48172127545529,,False,77.62370475000002,12.939125650000001
nan,yes,nan,nan,nan,nan,nan,nan,"[3524984945, 3524984969, 3524984940, 3524984916, 3524984945]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,81.71402359049799,,81.71402359049799,,False,77.6241486,12.9391265
nan,yes,nan,nan,nan,nan,nan,nan,"[3524984240, 3524984254, 3524984231, 3524984218, 3524984240]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,67.8694189325982,,67.8694189325982,,False,77.62390788293479,12.938892963235348
nan,yes,nan,nan,nan,nan,nan,nan,"[3524987531, 3524987568, 3524987518, 3524987080, 3524987531]",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,residential,107.71128877209725,,107.71128877209725,,False,77.62366634652528,12.939873317076213
